amt;themen_codes;themen;titel;beschreibung;formate;aktualisiert;url;slug;amt_id
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Kurzinfo Durchschnittsalter nach Wahlbezirken in Wiesbaden - Februar 2026;Aktuelle Statistikdaten zum Thema Durchschnittsalter;CSV, JSON, XLSX;2026-05-19;https://opendata.cloud.wiesbaden.de/app/data-catalog/b3e91353-f017-4670-8d67-a81c09875c70;b3e91353-f017-4670-8d67-a81c09875c70;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Kurzinfo Durchschnittsalter nach Wahlbezirken in Wiesbaden - Mai 2026;Aktuelle Statistikdaten zum Thema Durchschnittsalter;CSV, JSON, XLSX;2026-06-01;https://opendata.cloud.wiesbaden.de/app/data-catalog/dfa9c9da-83c1-405c-9e02-80497b48a31a;dfa9c9da-83c1-405c-9e02-80497b48a31a;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Kurzinfo Durchschnittsalter nach Wahlbezirken in Wiesbaden - März 2026;Aktuelle Statistikdaten zum Thema Durchschnittsalter;CSV, JSON, XLSX;2026-05-19;https://opendata.cloud.wiesbaden.de/app/data-catalog/cbb2a290-1b6b-4c4d-8b03-9f362bf2a158;cbb2a290-1b6b-4c4d-8b03-9f362bf2a158;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Amöneburg - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/2a066c19-9081-42f2-a9b2-e5ebf83af696;2a066c19-9081-42f2-a9b2-e5ebf83af696;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Auringen - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/b76eb44f-37b2-4c64-81a1-0c15cf81aebd;b76eb44f-37b2-4c64-81a1-0c15cf81aebd;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Biebrich - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/cb5a7483-7c16-4e15-a909-496e78a95cdb;cb5a7483-7c16-4e15-a909-496e78a95cdb;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Bierstadt - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/3b631dd7-81b8-444c-8677-7cd7c5dfbf06;3b631dd7-81b8-444c-8677-7cd7c5dfbf06;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Breckenheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/21b9d509-11ea-48ec-b050-05249d63ef5c;21b9d509-11ea-48ec-b050-05249d63ef5c;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Delkenheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/24ec07ef-a754-4084-84db-f07375ac0683;24ec07ef-a754-4084-84db-f07375ac0683;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Dotzheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/c71dcb3d-2c1b-4092-92d9-52358cff3ff7;c71dcb3d-2c1b-4092-92d9-52358cff3ff7;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Erbenheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/f60d4ade-1653-400f-95ff-10c56830af83;f60d4ade-1653-400f-95ff-10c56830af83;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Frauenstein - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/53b574f3-7f85-40e8-be65-ede2423d6437;53b574f3-7f85-40e8-be65-ede2423d6437;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Heßloch - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/3c8947d4-3704-4b3f-bbba-1223feb372f2;3c8947d4-3704-4b3f-bbba-1223feb372f2;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Igstadt - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/32f6c40d-7881-4d71-90d4-2cb5420dd4e3;32f6c40d-7881-4d71-90d4-2cb5420dd4e3;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Kastel - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/8a1593dc-f598-49c7-b9a0-8b31d4ca57bd;8a1593dc-f598-49c7-b9a0-8b31d4ca57bd;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Klarenthal - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/507f697f-0ccf-4443-bbcc-b7ec987176e6;507f697f-0ccf-4443-bbcc-b7ec987176e6;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Kloppenheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/c5b7f46b-ccaa-4a64-9eb0-0e5f25a4437f;c5b7f46b-ccaa-4a64-9eb0-0e5f25a4437f;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Kostheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/65b16100-fc67-4efc-b059-9186a36d0b18;65b16100-fc67-4efc-b059-9186a36d0b18;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Medenbach - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/6bef4c00-5c47-4916-b215-bb1b398bcfd7;6bef4c00-5c47-4916-b215-bb1b398bcfd7;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Mitte - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/d70bf1b4-32bf-4e91-ae04-1fe35f2fe8b6;d70bf1b4-32bf-4e91-ae04-1fe35f2fe8b6;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Naurod - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/834c5374-7bf9-4590-947b-7db718ce846d;834c5374-7bf9-4590-947b-7db718ce846d;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Nordenstadt - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/b4ceb46c-24d0-4edf-bb70-418c372e964b;b4ceb46c-24d0-4edf-bb70-418c372e964b;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Nordost - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/db563177-03fd-477c-a9b3-be6410539ad3;db563177-03fd-477c-a9b3-be6410539ad3;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Rambach - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/4064a462-aab3-46b2-b231-a58e36f26621;4064a462-aab3-46b2-b231-a58e36f26621;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Rheingauviertel, Hollerborn - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/cf96a689-33b9-4dd3-b89b-48c061d3c528;cf96a689-33b9-4dd3-b89b-48c061d3c528;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Schierstein - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/de5c574c-712c-4a45-8cc4-e5b17a21600e;de5c574c-712c-4a45-8cc4-e5b17a21600e;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Sonnenberg - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/7152570a-d227-49dd-8bae-86c4fa3ba327;7152570a-d227-49dd-8bae-86c4fa3ba327;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Südost - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/cf5b7506-198e-47da-9ad9-c29abbc3a7c1;cf5b7506-198e-47da-9ad9-c29abbc3a7c1;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zu den Ortsbeiratswahlen in Wiesbaden Westend, Bleichstraße - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/786ac69a-9479-4a12-9d09-f8fb48f8ddbb;786ac69a-9479-4a12-9d09-f8fb48f8ddbb;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Panaschiersalden zwischen den Wahlvorschlägen zur Stadtverordnetenwahl in Wiesbaden - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/fd42af87-198f-4ea4-9222-726a78acf77d;fd42af87-198f-4ea4-9222-726a78acf77d;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung der Wahlvorschläge in den Ortsbeiräten in Wiesbaden - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/bcbfadad-7ede-4373-a18b-410f52ef3dd0;bcbfadad-7ede-4373-a18b-410f52ef3dd0;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung der Wahlvorschläge in der Stadverordnetenversammlung in Wiesbaden - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/c5b1d94c-a604-4a22-9539-6c656e76c91a;c5b1d94c-a604-4a22-9539-6c656e76c91a;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ausländerbeiratswahlen in Wiesbaden - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/be426cbd-6571-4c4e-a097-18b2d254ef17;be426cbd-6571-4c4e-a097-18b2d254ef17;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Amöneburg - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/375e8c0d-048a-4510-8fbf-d17bd63a2227;375e8c0d-048a-4510-8fbf-d17bd63a2227;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Auringen - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/f1efc02c-152c-4b47-af16-265022d189c3;f1efc02c-152c-4b47-af16-265022d189c3;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Biebrich - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/cf6104a5-b7a4-4183-b8a2-17e5786afdc1;cf6104a5-b7a4-4183-b8a2-17e5786afdc1;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Bierstadt - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/0a6c782a-5b1a-495f-aafd-aa61fc864e73;0a6c782a-5b1a-495f-aafd-aa61fc864e73;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Breckenheim - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/3b696959-e21c-4dc6-b984-240442c215cb;3b696959-e21c-4dc6-b984-240442c215cb;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Delkenheim - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/74ab8bab-eaad-4228-9629-50274f3732a2;74ab8bab-eaad-4228-9629-50274f3732a2;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Dotzheim - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/c2e397cb-00a9-469f-badf-0b58ea799aa6;c2e397cb-00a9-469f-badf-0b58ea799aa6;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Erbenheim - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/83c6a42d-fb5a-4ee4-a917-7bc1d891aaa1;83c6a42d-fb5a-4ee4-a917-7bc1d891aaa1;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Frauenstein - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/4a6393d3-5deb-4aa7-bcba-a471e3a88f95;4a6393d3-5deb-4aa7-bcba-a471e3a88f95;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Heßloch - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/b36037e1-c27a-4edd-8eb5-f81a9c745896;b36037e1-c27a-4edd-8eb5-f81a9c745896;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Igstadt - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/84ea82b6-4196-4cb1-8976-291df148c8b2;84ea82b6-4196-4cb1-8976-291df148c8b2;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Kastel - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/2a44bc5c-086d-4dbf-bd32-69e4f329e31b;2a44bc5c-086d-4dbf-bd32-69e4f329e31b;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Klarenthal - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/87c0a4a7-d1db-4c55-a1de-5b1f54c6527c;87c0a4a7-d1db-4c55-a1de-5b1f54c6527c;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Sitzverteilung zu den Ortsbeiratswahlen in Wiesbaden Kloppenheim - 2021 und 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/f316f27b-8bb5-41e5-bbae-842eec96bcfb;f316f27b-8bb5-41e5-bbae-842eec96bcfb;12_statistik_stadtforschung_lhw
